Id,SalePrice
1461,103498.69521
1462,159264.26291
1463,193012.26561
1464,191345.61915
1465,207545.21425
1466,174835.66956
1467,169746.87058
1468,160018.26174
1469,191016.6845
1470,121691.77508
1471,168789.04503
1472,92153.19349
1473,92469.886993
1474,145774.36184
1475,102358.61631
1476,380568.12249
1477,259484.498
1478,308094.54119
1479,307317.98161
1480,479574.76166
1481,292923.64049
1482,206408.7426
1483,176422.95665
1484,155417.03707
1485,181889.02507
1486,190718.46867
1487,334037.94563
1488,224419.88098
1489,203423.61444
1490,267380.92692
1491,187317.33572
1492,85097.168552
1493,170657.03311
1494,300408.25523
1495,296770.25984
1496,250565.1405
1497,185151.59754
1498,151306.75873
1499,163364.15511
1500,145977.21898
1501,194644.3665
1502,138026.64931
1503,297281.21835
1504,235706.97111
1505,226696.39031
1506,199042.05048
1507,257225.6353
1508,193698.51967
1509,154170.01127
1510,145863.54223
1511,156482.73089
1512,183246.32919
1513,169131.28676
1514,166586.14261
1515,215568.36235
1516,157219.71315
1517,180570.15336
1518,127933.5356
1519,223692.64624
1520,122348.71561
1521,136860.63147
1522,194026.2257
1523,114364.94006
1524,128694.83167
1525,120393.52023
1526,107885.98992
1527,100077.38594
1528,128372.19795
1529,141737.38733
1530,190839.72607
1531,112882.76384
1532,97947.355774
1533,176956.25409
1534,123446.53703
1535,162973.80598
1536,89578.198252
1537,48542.132754
1538,150201.08976
1539,205592.3563
1540,115641.50107
1541,141876.50771
1542,157912.5249
1543,203872.95857
1544,76525.071922
1545,122284.21427
1546,122846.71911
1547,131172.87723
1548,148725.05246
1549,121039.29314
1550,141135.10243
1551,118147.60063
1552,141584.79048
1553,154155.07959
1554,112534.42891
1555,159369.6431
1556,180932
1557,147933.79743
1558,109984.24622
1559,74365.838691
1560,122905.64681
1561,153826.31202
1562,119694.79949
1563,124697.57431
1564,180138.5969
1565,162834.36582
1566,221895.28423
1567,73070.107728
1568,215536.68357
1569,137838.04332
1570,131786.22604
1571,95892.840046
1572,153262.31076
1573,261064.95686
1574,135901.35572
1575,232031.96353
1576,244304.23119
1577,184685.44188
1578,155435.86266
1579,154640.85278
1580,193713.56653
1581,156314.10848
1582,127654.55142
1583,290409.09981
1584,218573.31368
1585,129403.52709
1586,64440.459147
1587,95214.661138
1588,146614.72483
1589,103660.7404
1590,140478.85739
1591,103093.06234
1592,118175.31389
1593,127050.71255
1594,175302.18029
1595,125605.32042
1596,234341.30574
1597,198220.55591
1598,219599.94968
1599,195021.36066
1600,185464.70733
1601,57512.935114
1602,126488.62805
1603,40707.327041
1604,277207.38062
1605,225866.45917
1606,160886.11908
1607,173812.77801
1608,202158.66539
1609,188087.75875
1610,147723.89832
1611,131101.15634
1612,181472.19469
1613,153555.07438
1614,118080.76212
1615,91376.833531
1616,73819.389235
1617,86488.771512
1618,109390.93038
1619,129451.95567
1620,169809.11281
1621,129048.74246
1622,139424.76875
1623,245720.46196
1624,202300.51773
1625,124257.38852
1626,176039.09878
1627,188215.52141
1628,265961.24688
1629,186460.14439
1630,379591.51224
1631,244193.13598
1632,253155.40128
1633,173249.80577
1634,187179.98872
1635,177645.75924
1636,145267.4829
1637,201972.0483
1638,180757.84293
1639,176587.92379
1640,253317.26701
1641,181882.72791
1642,255988.39555
1643,220319.81456
1644,246369.09301
1645,214745.93243
1646,151104.84079
1647,156428.60394
1648,138664.13684
1649,128800.76413
1650,100733.2598
1651,113297.36292
1652,99045.596509
1653,93231.509303
1654,146354.29981
1655,132956.20621
1656,141251.86888
1657,152737.11039
1658,145118.31075
1659,123460.08212
1660,152629.10142
1661,443454.82001
1662,400999.25878
1663,393453.27965
1664,522745.19355
1665,336319.53573
1666,307635.21364
1667,380761.09238
1668,360187.40325
1669,318938.12898
1670,367878.29009
1671,265579.78068
1672,421054.53173
1673,288657.91899
1674,250113.51819
1675,203076.44187
1676,202011.11459
1677,219950.11522
1678,480265.51862
1679,377571.66706
1680,348703.54073
1681,281698.44628
1682,303124.93461
1683,194399.63705
1684,170332.56321
1685,165376.96193
1686,163230.72184
1687,168657.65347
1688,180457.40499
1689,182768.88724
1690,187543.28037
1691,171979.4264
1692,264253.77138
1693,173965.36434
1694,181994.81371
1695,168800.58316
1696,260894.42091
1697,177050.3398
1698,340547.81871
1699,326603.14772
1700,267046.81424
1701,286181.8577
1702,237091.51775
1703,225359.34096
1704,271584.35834
1705,240638.45288
1706,379042.28573
1707,237621.01807
1708,199848.84988
1709,242094.73248
1710,224576.43409
1711,276190.72841
1712,259112.79869
1713,287630.8749
1714,247390.73736
1715,211544.48416
1716,178015.28112
1717,167015.92255
1718,149584.68752
1719,202039.12294
